the_geom,name,cartodb_id,created_at,updated_at
0106000020E6100000010000000103000000010000001300000012B7B6EE54BC5A404303C80547DF18C03CB9689985BC5A40DC8629EACCDF18C005552227E3BC5A40750A8BCE52E018C0F723C50BBABC5A406E93C6AAB1E318C0A0B0C65DA3BC5A4076C9EDC969E718C0FFFA261D9FBC5A409C874C1A47EB18C07969DE6680BC5A40FDB9A19799F218C06B38814B57BC5A403A9CB04E71F318C0EA61024946BC5A40FC829552E8F318C045FF640320BC5A40BA05F38B34F118C045FF640320BC5A40CD20F758F0EE18C00C5DBBE410BC5A40C74E570463EE18C035210AE3D4BB5A40ABC61FD33DEE18C0BDC01E48DFBB5A4059D39D0EE2E918C0DA9173D7E6BB5A4025CCDA45D6E818C0F446300917BC5A4065E5F5415FE818C093FCCF491BBC5A400F57E06D27E218C06CA71BA40CBC5A40831CE301D0DE18C012B7B6EE54BC5A404303C80547DF18C0,PONDOK KOPI,199,2015-01-10 14:29:58.366572+00,2015-01-10 14:29:58.366572+00
0106000020E6100000010000000103000000010000001700000030749904A3B35A4012B0ED265F3519C02C5801A7CBB35A40B5A0826F4E3819C039EA2C6CBEB35A40FE26D1CF403A19C059C94DAAB1B35A40A72012B26E3C19C0CF1B6D96BBB35A4067D0EA70343E19C0AA8182A4BAB35A40AA4D8D37E84019C0E5232CC3C9B35A40C49EB8235C4219C0FDD988A3C1B25A4036BF96E8F04219C0E63298207DB25A402F7FDE09014519C0DA1DD3622BB25A409F9FBCCE954519C0A844BFA615B25A4063F4B95C6F4319C085B8A06300B25A4055ECF2E8293F19C03E15312749B25A406599DE2B833F19C0FB9B25F754B25A4033921B63773E19C0ECFB2D8376B25A4033921B63773E19C0822D6EAD73B25A40C044C218693919C04FF38B4794B25A40EFE7FD164A3719C0EBED61D48AB25A40F627B6F5393519C0C01B4727DBB25A40579BA877753519C0533FBBA2ECB25A40DA9F7EC4143519C07C33A19E31B35A40020302E4053519C0E038CB113BB35A40235DD969B83519C030749904A3B35A4012B0ED265F3519C0,PONDOK LABU,200,2015-01-10 14:29:58.366572+00,2015-01-10 14:29:58.366572+00
0106000020E61000000100000001030000000100000029000000FDA9F1A540B25A40747B2F199E0B19C08C129C6D44B25A40D4B71556280D19C07AC5A6F443B25A40D249FDCBC50F19C0530F24A56BB25A4092F9D58A8B1119C018FEDF2DA7B25A40D0DBE441631219C0F81EBFEFB3B25A40CFA4D8FCB11319C0920BC9CDBEB25A40337C5249181719C0AA2154A9B8B25A40A46524C9FB1819C065FB4A74A2B25A40B4DB03C7A31A19C0284BD5A6A7B25A403A4461DE6D1D19C0C445AB339EB25A40C6B56A8F761F19C076A90E976CB25A409CADC2A0712319C0B5751CC23EB25A404470F73DEE2619C0D346715146B25A402B83531CA52819C0E7A1327932B25A409D6C259C882A19C014214B2B04B25A40A375D135C72919C04969F93FCFB15A40DEF35822742719C02EA6705FB3B15A40E2C5F876012819C054BDC15855B15A409FDA3D26EB2719C0197CE6E30FB15A404202DFB38B2919C020457C4609B15A40C63DC145DC2719C0FA9CC5A51CB15A4022DF13738A2719C020457C4609B15A4045A703839F2519C0823CDA0A27B15A40E06171ACD62419C0F126323E01B15A4053F067FBCD2219C0995265E620B15A404E55D4EBF12019C077B87AF41FB15A408FDC0772DD1D19C002058D5E4CB15A4018EA8958BB1C19C0B615EEC63CB15A4092812C41F11919C05B8657BB4EB15A400FB46239031919C01244B62861B15A4099F8F064921619C0D1D876A758B15A4079D52524911419C008CE22C145B15A40908BBD00291419C06EE118E33AB15A4060F212C27F1019C0942801DA5DB15A4090CC5A05120D19C0D38574AC7AB15A402F596883D60C19C0B7B41F1D73B15A40B4CB565AD80919C0E77F672A9DB15A409D15BF7D400A19C032613A13C1B15A403B6BC0B6530B19C030E4D30B20B25A403B6BC0B6530B19C0FDA9F1A540B25A40747B2F199E0B19C0,PONDOK PINANG,201,2015-01-10 14:29:58.366572+00,2015-01-10 14:29:58.366572+00
0106000020E61000000100000001030000000100000025000000950B3CA7CEBA5A4045CD7909CA5D19C0F910661AD8BA5A403E8DC12ADA5F19C0D3C97D23B5BA5A40C76337CC066019C020C7E869B0BA5A402B72BD5D1E6219C0B13D5FE09FBA5A40752F1803C26219C09DE29DB8B3BA5A402432057F2E6419C0C28A5459A0BA5A40CE6252A60D6519C001E8C72BBDBA5A40053CB5C3A66619C0C953EABB99BA5A40FD8DE45A546B19C06EC453B0ABBA5A40A6BE3182336C19C08AF676E97CBA5A404AAFC6CA226F19C03630764088BA5A401403DF32037219C0466F9F0A9DBA5A40F13AEF22EE7319C072E0EB0D83BA5A40B7BC6736417619C0B3BAC5E740BA5A406E3619D64E7419C070A2886116BA5A40F87AA701DE7119C02F3749E00DBA5A40FE4C47566B7219C0C7842168E2B95A40C1299B9AAA7819C01C4B2211D7B95A40B9B2D676097C19C0248352CC85B95A4063513C284B7A19C01C1B8B1356B95A400D4B7D0A797C19C0D6F481DE3FB95A4084B5A46D357519C0A6C86B274CB95A40F13AEF22EE7319C05B78FEE572B95A40A9B4A0C2FB7119C0283E1C8093B95A40224C43AB316F19C013D58EA9BBB95A407349562FC56D19C001889930BBB95A40B86B1DC58C6C19C09966D75FDAB95A4064418FBB7F6919C0A3DC6AC7F5B95A40728AF333AE6619C06BE7BEAD08BA5A40EFBC292CC06519C022A51D1B1BBA5A40D710230F606019C024521B203DBA5A40898128152F5F19C0E4E6DB9E34BA5A40E55987878E5D19C0BA835B4A3ABA5A409CD338279C5B19C07BC519CE53BA5A4096CA8C8D5D5C19C0A6B9FFC998BA5A40C9D14F56695D19C0950B3CA7CEBA5A4045CD7909CA5D19C0,PONDOK RANGON,202,2015-01-10 14:29:58.366572+00,2015-01-10 14:29:58.366572+00
0106000020E6100000010000000103000000010000001600000085D9CB03CEB35A40AAD6CC3F09FF18C0C07B7522DDB35A40D7D4E36ED60019C033219709C5B35A40E74AC36C7E0219C0926BF7C8C0B35A408369B860E00419C039EA2C6CBEB35A406DB32084480519C0EDFA8DD4AEB35A40D3F8B25A110619C01620AB7C3CB35A4050F4DC0D720619C04B078BE73DB35A40BB0B0F39C80719C009FD1910FFB25A40B030C34AFC0719C05131EFF300B35A40C114BBD2060719C0EA7EC77BD5B25A402D63F9420E0719C0387C32C2D0B25A4023BFB999F30519C02AEA06FDDDB25A4009DCA637E20119C07FB007A6D2B25A4005411328060019C0FC6AEE4A0CB35A40F49327E5ACFF18C05CB54E0A08B35A4007A59AF2300319C0F432BE8F5DB35A40752AE5A7E90119C022433CE979B35A4006781F6DB7FE18C03D06C5C995B35A4007AF2BB268FD18C0F4C32337A8B35A40B6B1182ED5FE18C0D3D6364AC9B35A40387FE235C3FF18C085D9CB03CEB35A40AAD6CC3F09FF18C0,PULO,203,2015-01-10 14:29:58.366572+00,2015-01-10 14:29:58.366572+00
0106000020E6100000010000000103000000010000000C0000008AC6DFEBFBB95A40E4386F65C3BE18C097580BB1EEB95A4027242AB6D9BE18C012365D5385B95A4077B324B00AC018C07DD4852B07B95A4031915D1A43C118C0CF8CBA2510B95A4075BDB56F42BA18C074FD231A22B95A403949BF42CDB618C025F2EC243BB95A402EDC8BDE63B418C01652F5B05CB95A40C728E17D38B618C031B4AFE7AEB95A4011E63B23DCB618C0EFCB095F05BA5A400AA68344ECB818C0D654B0D941BA5A40A2F2D8E3C0BA18C08AC6DFEBFBB95A40E4386F65C3BE18C0,PULOGADUNG,204,2015-01-10 14:29:58.366572+00,2015-01-10 14:29:58.366572+00
0106000020E61000000100000001030000000100000013000000B08D0EF616B65A4035E53778A2B318C02B0A92EEE3B55A402293276635B718C005C3A9F7C0B55A405A6C8A83CEB818C0FD5AE23E91B55A4031D2FA1E2CBA18C016716D1A8BB55A403CAD460DF8B918C077C9998872B55A405A6C8A83CEB818C06FF237778DB55A40FA2FA44644B718C0657CA40F72B55A4061AC4262BEB618C04F74E5E263B55A40EC27DDD2FEB218C0D466FC424CB55A403BB7D7CC2FB418C0C21907CA4BB55A40A83C2282E8B218C0CC8F9A3167B55A40A2A18E720CB118C0636ED86086B55A4095582AFADDB318C0A68615E7B0B55A404DD2DB99EBB118C02D185E9DCFB55A4099FD4EC9F1AF18C065AC3B0DF3B55A40388A5C47B6AF18C011E63A64FEB55A401D39315B42AE18C08CF3230416B65A40D57145F666B318C0B08D0EF616B65A4035E53778A2B318C0,SENEN,224,2015-01-10 14:29:58.366572+00,2015-01-10 14:29:58.366572+00
0106000020E610000001000000010300000001000000260000000C7EE684DEBD5A405D17CBFF75CB18C0F5752758D0BD5A405CA9B27513CE18C0B3FC1B28DCBD5A40D29B308F35CF18C01910124AD1BD5A401FF41E44B5D118C024947160D8BD5A4052C4D5C70FD418C0D8A4D2C8C8BD5A404ABB292ED1D418C0EE0D609FA0BD5A40ED74B2310FD918C03B6C998F65BD5A40FE219E7468D918C06A98AF4659BD5A407AE6BBE217DB18C01117E5E956BD5A40BC635EA9CBDD18C038BF9B8A43BD5A4038287C177BDF18C0475F93FE21BD5A4005EAAC09BEDF18C070C213531CBD5A40F205B581B3E018C005552227E3BC5A40750A8BCE52E018C03CB9689985BC5A40DC8629EACCDF18C012B7B6EE54BC5A404303C80547DF18C0479E965956BC5A40A6E4D211E5DC18C0667DB79749BC5A4035FB009201DB18C019804C514EBC5A40A9C00326AAD718C0C2AB7FF96DBC5A4055285D923AD718C0CF3DABBE60BC5A40A75C7C5B7FD418C0048659D32BBC5A407A5E652CB2D218C08C256E3836BC5A404BFCC632BACD18C0CE9E79682ABC5A40BE8ABD81B1CB18C0BB43B8403EBC5A407A9F02319BCB18C002788D2440BC5A40C166EE9576C618C079D878BF35BC5A40446BC4E215C618C0F3D795B061BC5A409B3A77BB36C518C05EA6558664BC5A40E4F7D160DAC518C08C550536B7BC5A407D7B334560C618C08BE66ADD01BD5A401D0841C324C618C00F6AE7E434BD5A40B082F60D6CC718C079C90C6282BD5A40F336A519D1C818C05005BE63BEBD5A40A615C3A902C518C07291DCA6D3BD5A4035F5E4E46DC418C0774CA65AE1BD5A40B68BA2A7AAC618C0472E5C52D9BD5A4038596CAF98C718C00C7EE684DEBD5A405D17CBFF75CB18C0,PULO GEBANG,205,2015-01-10 14:29:58.366572+00,2015-01-10 14:29:58.366572+00
0106000020E610000001000000010300000001000000150000008D029061C9B45A40F065C30D784519C04C67B9E23FB45A402AAD3EB5734419C0996424293BB45A4023E52F201E3E19C0E3B4916A14B45A40FB81AC002D3E19C05B07B1561EB45A40CEC432D6483519C0D159D04228B45A409E2B88979F3119C0929B8EC641B45A4080ADE125B22B19C007E0E10360B45A40C16B21F14E2719C087A8945785B45A409753CC957E1A19C05E8377AFF7B45A40E0D91AF6701C19C0925C8B6B0DB55A4078267095451E19C07C54CC3EFFB45A4077EF6350941F19C03273F955DBB45A40291FCC517A2519C0D652FDA2A2B45A40A7D95800F22C19C03BE98CBDF6B45A40F43147B5712F19C007107901E1B45A4077FF10BD5F3019C0195D6E7AE1B45A4096B4C373FE3419C04D368236F7B45A40CB1F0E07353919C0DDACF8ACE6B45A40F5780067EE3E19C00ED90E64DAB45A40453F07A6D03E19C08D029061C9B45A40F065C30D784519C0,RAGUNAN,206,2015-01-10 14:29:58.366572+00,2015-01-10 14:29:58.366572+00
0106000020E6100000010000000103000000010000001300000006223844FBB75A407AE15D7EB84119C03E17E45DE8B75A402BE44AFA244319C0875985F0D5B75A404999FDB0C34719C0D664BCE5BCB75A40B0159CCC3D4719C01FA75D78AAB75A40F15B324E404B19C0FB6D413073B75A40D60A0762CC4919C07F6058905BB75A4087440023EA4919C06E1363175BB75A40E4536BDAFA4619C0D63425E83BB75A40986995AFDD4119C0A716DBDF33B75A40892AC2F6E63E19C0357F85A737B75A407E86824DCC3D19C0B8F435007FB75A406D1A340F5C3619C0C9D29020CAB75A4032D3B867603719C06E43FA14DCB75A40151475F1893819C0197DF96BE7B75A40B9040A3A793B19C088F8B6460CB85A4063355761583C19C042D2AD11F6B75A406CA28AC5C13E19C0D6F5218D07B85A4010CA2B53624019C006223844FBB75A407AE15D7EB84119C0,SUSUKAN,238,2015-01-10 14:29:58.366572+00,2015-01-10 14:29:58.366572+00
0106000020E6100000010000000103000000010000002300000010C862A997B85A40873453B61E3919C0CC408BCAB7B85A40098A7374724219C0777A8A21C3B85A40C7CB33A9D54619C02D99B7389FB85A406286A1D20C4619C0ACC238368EB85A40236D86D6834619C02CFA85E268B85A400113AF50D14519C05C269C995CB85A40463576E6984419C006C1699A31B85A40A20DD558F84219C006223844FBB75A407AE15D7EB84119C0D6F5218D07B85A4010CA2B53624019C042D2AD11F6B75A406CA28AC5C13E19C088F8B6460CB85A4063355761583C19C0197DF96BE7B75A40B9040A3A793B19C06E43FA14DCB75A40151475F1893819C0C9D29020CAB75A4032D3B867603719C0B8F435007FB75A406D1A340F5C3619C05C57D345A5B75A400E155A17833319C001C83C3AB7B75A40AED873DAF83119C0ED6C7B12CBB75A40AB74EC0FCE2E19C0C209FBBDD0B75A404C6F1218F52B19C048FC111EB9B75A4012693475E22519C0C209FBBDD0B75A40FBB29C984A2619C07CD525DACEB75A4066CACEC3A02719C09D61441DE4B75A404202DFB38B2919C021468FCEE0B75A40145FA3B5AA2B19C0F0197917EDB75A40E5BB67B7C92D19C058DA6C3E04B85A40B17D98A90C2E19C0E0DA4F4DD8B75A4037AFE97B253219C05FA302A1FDB75A40579BA877753519C005146C950FB85A4051C90823E83419C026A08AD824B85A4007D5A138933519C06ED45FBC26B85A402226CD24073719C0F465A87245B85A4076876773C53819C05E34684848B85A40C416626DF63919C010C862A997B85A40873453B61E3919C0,RAMBUTAN,207,2015-01-10 14:29:58.366572+00,2015-01-10 14:29:58.366572+00
0106000020E6100000010000000103000000010000000A0000000325185052B45A4060D2B8E8E8EE18C0F592EC8A5FB45A401B79E50D70F118C0908DC21756B45A4062C82729B1F418C0DEEBFB071BB45A409606F7366EF418C04D45EE93AAB35A4057EDDB3AE5F418C00048834DAFB35A4092A26F6C43F118C0F670213CCAB35A40255431FC3BF118C06AA7A8CAFCB35A406CAD04D7B4EE18C02FA4300224B45A406CAD04D7B4EE18C00325185052B45A4060D2B8E8E8EE18C0,RAWA BARAT,208,2015-01-10 14:29:58.366572+00,2015-01-10 14:29:58.366572+00
0106000020E61000000100000001030000000100000017000000479BD09ADFAF5A407D656A2B019F18C071FE50EFD9AF5A40147BB38524A218C0187D8692D7AF5A40D42A8C44EAA318C03A09A5D5ECAF5A405EF77026DFA918C0B940F281C7AF5A408D63A0DF0EA918C0396A737FB6AF5A403C668D5B7BAA18C066E98B3188AF5A40CF174FEB73AA18C0455D6DEE72AF5A40B82AABC92AAC18C0748983A566AF5A40DABB8E948EAB18C05EE2922222AF5A407DAC23DD7DAE18C0B2A893CB16AF5A4050770069FFAD18C0DE19E0CEFCAE5A40C160D2E8E2AF18C0719E22F4D7AE5A407B3E0B531BB118C006D0621ED5AE5A401F66ACE0BBB218C0F3E33B4F9EAE5A402EDC8BDE63B418C01D47BCA398AE5A40AAE14651FCAE18C02AD9E7688BAE5A4031C24DB260A918C0F5F107FE89AE5A401DB1DAA4DCA518C094A7A73E8EAE5A404A5EA762F59D18C03033E372CFAE5A40C150257C179F18C085981572FAAE5A40B0A33939BE9E18C0C494BA9A4DAF5A404455FBC8B69E18C0479BD09ADFAF5A407D656A2B019F18C0,RAWA BUAYA,209,2015-01-10 14:29:58.366572+00,2015-01-10 14:29:58.366572+00
0106000020E6100000010000000103000000010000000E0000007D8223DFF0B75A40D45002CB14DC18C01F38C31FF5B75A40D45002CB14DC18C0F5D442CBFAB75A4018C413D290E418C058DA6C3E04B85A404F666AAA78E718C022F38CD302B85A407C9B8D1EF7E718C0DD2D5248B6B75A40B5ABFC8041E818C084AC87EBB3B75A40495DBE103AE818C0F543DD23B0B75A402368537BABE518C0099F9E4B9CB75A406526934648E118C0AD70D6E977B75A4034C4F44C50DC18C04E95108331B75A4098DC0B9E9FD818C0FF89D98D4AB75A4058C3F0A116D918C0DC8E20F27FB75A406702C45A0DDC18C07D8223DFF0B75A40D45002CB14DC18C0,RAWA BUNGA,210,2015-01-10 14:29:58.366572+00,2015-01-10 14:29:58.366572+00
0106000020E610000001000000010300000001000000210000009E20016520BB5A4026E701C494A918C0FF6A61241CBB5A40179E9D4B66AC18C097499F533BBB5A405D89589C7CAC18C0D8B4DED443BB5A40E9FA614D85AE18C097499F533BBB5A40388A5C47B6AF18C04BF9311262BB5A40B03B3D5CEFB718C042839EAA46BB5A400D0A0B0F17BC18C0869BDB3071BB5A404148DA1CD4BB18C0C03D854F80BB5A406606396DB1BF18C0C3EA8254A2BB5A4075450C26A8C218C027F0ACC7ABBB5A40DDEE25C79BC618C081E0117D63BB5A404A3D6437A3C618C0125788F352BB5A403250C0155AC818C0469F36081EBB5A409FD50ACB12C718C0845D788404BB5A40767287AB21C718C0CD9F1917F2BA5A40B7C2AEEC5BC518C0AF2F9331B4BA5A403F99248E88C518C008B15D8EB6BA5A406F32CFCC31C918C0299E4A7B95BA5A4004E4905C2AC918C08C04439868BA5A400B24493B1AC718C02A0DE5D34ABA5A40C02FE250C5C718C02A0DE5D34ABA5A40A74CCFEEB3C318C081EF7DDA16BA5A408BC497BD8EC318C0E347AA48FEB95A4086F2F76801C318C08AC6DFEBFBB95A40E4386F65C3BE18C0D654B0D941BA5A40A2F2D8E3C0BA18C013C6224C08BB5A4008386BBA89BB18C0678C23F5FCBA5A401581CF32B8B818C043F23803FCBA5A40FB66B08BF5B518C0B7975AEAE3BA5A409462BBB915AE18C0A8F7627605BB5A40D9C51F54C6A518C03452418F1DBB5A404FB89D6DE8A618C09E20016520BB5A4026E701C494A918C0,RAWA TERATE,212,2015-01-10 14:29:58.366572+00,2015-01-10 14:29:58.366572+00
0106000020E6100000010000000103000000010000000C00000047AEA265D1B95A401C9B118B7D7E18C0D4164D2DD5B95A401888D431078518C09966D75FDAB95A40DA642876468B18C0E347AA48FEB95A407AF135F40A8B18C083FD498902BA5A40D51ADFD71E9318C0F0D9D50DF1B95A40BE6447FB869318C0C3C957B4D4B95A409738D020479218C077DAB81CC5B95A40A2DC0FCA619318C0D44784D91DB95A408E39B546408D18C02F764C3B42B95A400209499A208418C052026B7E57B95A40B04CD31A767E18C047AEA265D1B95A401C9B118B7D7E18C0,RAWA BADAK SELATAN,213,2015-01-10 14:29:58.366572+00,2015-01-10 14:29:58.366572+00
0106000020E6100000010000000103000000010000000A00000095AB0DACCCB95A4007942F3D317518C0FF79CD81CFB95A4009C1AAC2AA7918C047AEA265D1B95A401C9B118B7D7E18C052026B7E57B95A40B04CD31A767E18C02F764C3B42B95A400209499A208418C0196E8D0E34B95A40BE1D8E490A8418C0D239B82A32B95A4075973FE9178218C06E348EB728B95A402C528E8D0E7918C0499AA3C527B95A408A98058AD07418C095AB0DACCCB95A4007942F3D317518C0,RAWA BADAK UTARA,214,2015-01-10 14:29:58.366572+00,2015-01-10 14:29:58.366572+00
0106000020E610000001000000010300000001000000110000007DD4852B07B95A4031915D1A43C118C0C4085B0F09B95A40597C37F099C918C0557FD185F8B85A40C35C5DD63ECC18C09BB3A669FAB85A4006DAFF9CF2CE18C04F25D67BB4B85A4010B54B8BBECE18C0D625B98A88B85A404AC5BAED08CF18C0FDDB3BDA60B85A40A5660D1BB7CE18C0C0FB2E0FE5B75A40498EAEA857D018C02CCAEEE4E7B75A404B33D3776BCC18C0C971C27600B85A40A615C3A902C518C01553955F24B85A40A615C3A902C518C0A00E422206B85A40EB6E96847BC218C0A00E422206B85A409DDF9B8A4AC118C09CF2A9C42EB85A40A3B13BDFD7C118C09D91DB1A65B85A4031915D1A43C118C0FBCD6F2B75B85A409CA88F4599C218C07DD4852B07B95A4031915D1A43C118C0,RAWAMANGUN,215,2015-01-10 14:29:58.366572+00,2015-01-10 14:29:58.366572+00
0106000020E61000000100000001030000000100000012000000B15B379B06B85A40045C3AA6C4C018C0A00E422206B85A409DDF9B8A4AC118C0A00E422206B85A40EB6E96847BC218C01553955F24B85A40A615C3A902C518C0C971C27600B85A40A615C3A902C518C05CF6049CDBB75A40BDCB5A869AC418C03EE74C6067B75A400789B52B3EC518C0E8811A613CB75A406DCE470207C618C010389DB014B75A40F36DB15E82C718C0E9F0B4B9F1B65A40E85B592B05C918C053204339BEB65A40B2F00E98CEC418C00B7DD3FC06B75A407B4EB8BFE6C118C094BB19B847B75A401037869490C018C03CD980B17BB75A40116E92D941BF18C0B5D89DA2A7B75A401640322ECFBF18C09CC212C7ADB75A40AA28000379BE18C0B7859BA7C9B75A402E2DD64F18BE18C0B15B379B06B85A40045C3AA6C4C018C0,RAWASARI,216,2015-01-10 14:29:58.366572+00,2015-01-10 14:29:58.366572+00
0106000020E6100000010000000103000000010000000A0000007BF49D43FDB35A40FFEB7A81729018C07D026AF2E8B35A4020465207259118C0E731F871B5B35A40DC5A97B60E9118C0E731F871B5B35A405157A68F688C18C00DDAAE12A2B35A40F388D8DC408818C0561C50A58FB35A4077C4BA6E918618C0C07B7522DDB35A409583FEE4678518C0FFD8E8F4F9B35A40457C5AA19C8C18C065ECDE16EFB35A40CCE4B7B8668F18C07BF49D43FDB35A40FFEB7A81729018C0,ROA MALAKA,217,2015-01-10 14:29:58.366572+00,2015-01-10 14:29:58.366572+00
0106000020E6100000010000000103000000010000000C000000481B8A87E7B35A4061D3A13AA4A418C040B3C2CEB7B35A404042BE6F40A518C040B3C2CEB7B35A40F457E84423A018C0352F63B8B0B35A403B1FD4A9FE9A18C05F92E30CABB35A40D6475A5D989718C02F05FFABEDB35A4099654BA6C09618C0283C6949F4B35A40CC6C0E6FCC9718C0A6571E98F7B35A40FC05B9AD759B18C035CE940EE7B35A40FB97A023139E18C0481B8A87E7B35A40E273F0BC18A118C097C5F2D204B45A40B299A87986A418C0481B8A87E7B35A4061D3A13AA4A418C0,TANAH SEREAL,241,2015-01-10 14:29:58.366572+00,2015-01-10 14:29:58.366572+00
0106000020E6100000010000000103000000010000002A00000018A177F11BBE5A40FF323433EF9F18C0878BCF24F6BD5A408840B619CD9E18C0958C95429EBD5A40431EEF8305A018C0D9136D217EBD5A408E12566E5A9F18C02048420580BD5A40AE3521AF5BA118C03F27634373BD5A40147BB38524A218C09F71C3026FBD5A40BD74F46752A418C09CC4C5FD4CBD5A4041B0D6F9A2A218C01E0ADF5813BD5A40360C975088A118C0E67501E9EFBC5A40903FD1F3D3A318C0E883CD97DBBC5A405A93E95BB4A618C062F284E1BCBC5A409F7EA4ACCAA618C0C13CE5A0B8BC5A40B5FD2F44B1A718C086FB092C73BC5A40548A3DC275A718C026B1A96C77BC5A40F8F27B54FFA118C03E2803F23ABC5A40BFE20CF2B4A118C02157AE6233BC5A40A963815ACEA018C016D34E4C2CBC5A40CFD09539F79A18C0F238645A2BBC5A409A9C57EB719518C08E333AE721BC5A40BAC9B3EBAA9118C079394769FFBB5A4018102BE86C8D18C07B471318EBBB5A40F1E3B30D2D8C18C02157AE6233BC5A40A254B913FC8A18C0B6B8858AB1BC5A4048217F70B08818C0B18E217EEEBC5A4033D9FF1D7B8618C0FB6FF46612BD5A40CC5C6102018718C06CA67BF544BD5A4039AB9F72088718C05A4BBACD58BD5A40AACB7D379D8718C0DAB29E77B4BD5A40DD094D455A8718C008D1E87FBCBD5A40222C14DB218618C09C938E5104BE5A40F0245112168518C01AAF43A007BE5A4070C59F948A8118C0065482781BBE5A402BDAE443748118C0A60922B91FBE5A4082F050CE119018C08EF396DD25BE5A40E26343504D9018C00901807D3DBE5A40675E88DDB49518C0CF5ED65E2EBE5A40DF87123C889518C00B0F4C2C29BE5A402CA9F4AB569918C08CE5CA2E3ABE5A403B1FD4A9FE9A18C0D6276CC127BE5A400673EC11DF9D18C0882A017B2CBE5A401BBB6B6414A018C018A177F11BBE5A40FF323433EF9F18C0,ROROTAN,218,2015-01-10 14:29:58.366572+00,2015-01-10 14:29:58.366572+00
0106000020E6100000010000000103000000010000001000000035FFCBBA2FB35A40D5CEC7C142EA18C04A98F08E88B35A409C874C1A47EB18C02C5801A7CBB35A40ACFD2B18EFEC18C019FD3F7FDFB35A407AF6684FE3EB18C031B2FCB00FB45A40AD34385DA0EB18C00D0A461023B45A40FCC33257D1EC18C02FA4300224B45A406CAD04D7B4EE18C06AA7A8CAFCB35A406CAD04D7B4EE18C0F670213CCAB35A40255431FC3BF118C00048834DAFB35A4092A26F6C43F118C04D45EE93AAB35A4057EDDB3AE5F418C0807FD0F989B35A400CF9745090F518C025C0A2F01AB35A407847B3C097F518C0EFD8C28519B35A4023F0A93111EE18C0AC5FB75525B35A403642BA437EEA18C035FFCBBA2FB35A40D5CEC7C142EA18C0,SELONG,219,2015-01-10 14:29:58.366572+00,2015-01-10 14:29:58.366572+00
0106000020E6100000010000000103000000010000001E0000004DE30C6209AD5A407D347A93E3B618C0E630E5E9DDAC5A401826F401CCB418C066683296B8AC5A40077908BF72B418C029198B7287AC5A40FCD4C81558B318C0EBBB17A06AAC5A40F6CB1C7C19B418C02E43EF7E4AAC5A40F70229C1CAB218C0E04584384FAC5A40E1839D29E4B118C0FF8573200CAC5A40B957264FA4B018C0FF8573200CAC5A4090C727AA39AC18C092A9E79B1DAC5A40AFF483AA72A818C092A9E79B1DAC5A4095DA6403B0A518C073CAC65D2AAC5A4024F19283CCA318C0EF76E15378AC5A404C5416A3BDA318C0CC7B28B8ADAC5A408B6D319F46A318C06BC22DA0FCAC5A40977F89D2C3A118C09E8D75AD26AD5A40E87C9C5657A018C0CE4AF10B65AD5A40BA4779E2D89F18C00332D17666AD5A40F2E9CFBAC0A218C06A45C7985BAD5A40F2E9CFBAC0A218C010C4FC3B59AD5A400129A373B7A518C0147FC6EF66AD5A400129A373B7A518C0A3E770B76AAD5A404878E58EF8A818C0348E7E2BDBAD5A40FAE8EA94C7A718C0348E7E2BDBAD5A40E6CDE6C70BAA18C098F47648AEAD5A40EB687AD7E7AB18C088B54D7E99AD5A401027D927C5AF18C07E3FBA167EAD5A40B44E7AB565B118C0AE6BD0CD71AD5A4001705C2534B518C04E823EB83FAD5A40E5E724F40EB518C04DE30C6209AD5A407D347A93E3B618C0,SEMANAN,220,2015-01-10 14:29:58.366572+00,2015-01-10 14:29:58.366572+00
0106000020E610000001000000010300000001000000180000007B471318EBBB5A40680D3E6C008C18C03482D88C9EBB5A40DFFFBB85228D18C07D2548C955BB5A402FC6C2C4048D18C0ABB22C2A13BB5A40D45B7CDC078C18C09DE29DB8B3BA5A40E508681F618C18C040453BFED9BA5A4070BB0ED5528718C0D1BBB174C9BA5A40AB028A7C4E8618C065EDF19EC6BA5A40CECA798C638418C0DA3145DCE4BA5A405A4614FDA38018C0845D788404BB5A40F4008226DB7F18C0D507E1CF21BB5A4094C49BE9507E18C00CFD8CE90EBB5A40C839773CBF7C18C0BA52249EF1BA5A40014AE69E097D18C0F7029A6BECBA5A406A349D44E67918C0EBDF08FFAEBA5A40ED387391857918C02C4B4880B7BA5A4000CC20A8DB6E18C0B37BC28C0CBB5A40FAF980534E6E18C0B37BC28C0CBB5A4077F5AA06AF6E18C0A6E996C719BB5A40A88E5545587218C00AEFC03A23BB5A4085FD717AF47218C018201E564CBB5A40A7DF9FB60C7C18C0C914E76065BB5A409D31CF4DBA8018C0DAF24181B0BB5A40D737ADF0CC8618C07B471318EBBB5A40680D3E6C008C18C0,SEMPER BARAT,221,2015-01-10 14:29:58.366572+00,2015-01-10 14:29:58.366572+00
